cluster_id,cluster_name,state,week_start_date,units_ordered,units_delivered,gross_merchandise_value_inr,delivered_revenue_inr,cash_in_inr,raw_material_cost_inr,wage_cost_inr,loom_maintenance_cost_inr,working_capital_drag_inr,net_income_accrual_inr,net_cashflow_inr,active_weavers_est,income_per_active_weaver_inr,pending_receivables_inr,receivable_weeks_outstanding,income_volatility_score,credit_need_flag
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-02-10,53,52,312110.82,588855.58,420445.79,128367.73,217876.56,10835.43,2049.39,231775.86,61316.68,52,4457.23,1366258.92,3.38,2.097,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-02-17,60,56,361251.5,269493.39,470239.13,58676.99,99712.55,13330.66,1748.27,97773.19,296770.66,64,1527.71,1165513.18,2.92,1.517,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-02-24,46,43,272966.76,171995.38,343796.0,37433.51,63638.29,10618.69,1490.57,60304.89,230614.94,51,1182.45,993712.56,3.39,1.45,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-03-03,51,47,311273.57,64720.41,328890.38,14074.5,23946.55,9782.96,1094.31,16916.4,279992.06,47,359.92,729542.59,2.66,1.364,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-03-10,55,53,324679.48,296731.79,227917.29,64476.8,109790.76,12693.28,1197.54,109770.95,39758.91,61,1799.52,798357.09,3.98,1.423,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-03-17,49,47,297415.3,611119.87,124882.85,132978.74,226114.35,11440.25,1926.89,240586.53,-247577.38,55,4374.3,1284594.11,4.49,2.502,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-03-24,76,75,480307.84,436183.29,253601.66,95124.35,161387.82,17673.42,2200.76,161997.7,-22784.69,85,1905.86,1467175.74,4.17,1.827,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-03-31,71,64,436258.67,259158.36,241637.87,56529.57,95888.59,14966.0,2227.04,91774.2,72026.67,72,1274.64,1484696.23,3.7,2.037,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-04-07,46,41,279090.89,164575.38,310183.89,35883.91,60892.89,10402.28,2008.63,57396.3,200996.18,50,1147.93,1339087.72,3.64,1.737,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-04-14,54,51,319291.83,380090.06,200523.01,82958.38,140633.32,12076.15,2277.98,144422.21,-37422.82,58,2490.04,1518654.77,4.9,2.679,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-04-21,50,48,295649.25,512260.35,332578.69,111873.6,189536.33,11670.07,2547.5,199180.35,16951.19,56,3556.79,1698336.43,5.16,4.221,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-04-28,44,39,267852.2,136314.09,338679.31,29763.91,50436.21,10010.79,2243.96,46103.18,246224.44,48,960.48,1495971.21,5.01,4.542,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-05-05,41,37,247254.26,671857.26,439439.61,146639.43,248587.19,9393.42,2592.58,267237.22,32226.99,45,5938.6,1728388.86,4.07,4.673,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-05-12,53,50,327610.76,154908.41,487226.8,33776.13,57316.11,11490.99,2094.11,52325.18,382549.46,55,951.37,1396070.47,3.79,1.343,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-05-19,46,45,276956.57,449117.9,498910.63,97826.37,166173.62,10454.56,2019.42,174663.35,222436.66,50,3493.27,1346277.74,3.81,1.008,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-05-26,68,63,402667.78,49279.12,241950.2,10736.1,18233.27,16114.22,1730.41,4195.53,195136.2,77,54.49,1153606.66,3.48,0.897,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-06-02,45,41,275429.4,318666.15,572946.27,69467.71,117906.48,9844.63,1348.99,121447.33,374378.46,47,2583.99,899326.54,3.7,0.898,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-06-09,52,48,310913.63,160949.58,271683.29,35072.05,59551.34,11110.08,1182.89,55216.11,164766.93,53,1041.81,788592.83,3.23,0.665,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-06-16,59,53,356496.88,610671.46,216794.4,133285.03,225948.44,13217.95,1773.7,238220.04,-157430.72,63,3781.27,1182469.89,4.15,0.974,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-06-23,52,50,323096.45,388495.5,372098.6,84878.59,143743.34,13018.31,1798.3,146855.26,128660.06,62,2368.63,1198866.79,3.24,1.052,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-06-30,44,42,257619.56,138696.25,627705.85,30345.2,51317.61,8406.29,1064.79,48627.15,536571.96,40,1215.68,709857.19,2.19,0.903,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-07-07,35,33,209902.64,135903.46,228332.64,29728.17,50284.28,6944.66,926.14,48946.35,140449.39,33,1483.22,617428.01,1.94,1.0,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-07-14,57,51,338675.09,371579.26,164835.21,81395.71,137484.33,11799.8,1236.26,140899.42,-67080.89,56,2516.06,824172.06,3.19,1.345,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-07-21,51,49,301081.64,407099.99,385308.66,89302.29,150627.0,11604.87,1268.95,155565.83,132505.55,55,2828.47,845963.39,3.21,1.412,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-07-28,69,62,413039.4,178959.35,481547.64,39201.66,66214.96,14578.65,815.06,58964.08,360737.31,69,854.55,543375.1,1.99,1.415,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-08-04,79,73,470449.74,48459.81,60314.99,10613.15,17930.13,16077.9,797.28,3838.63,14896.53,76,50.51,531519.92,2.11,1.649,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-08-11,63,58,382504.08,306279.02,83541.3,66861.9,113323.24,12922.13,1131.39,113171.75,-110697.36,61,1855.27,754257.64,3.21,1.523,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-08-18,59,55,358127.74,604317.51,188147.14,132297.89,223597.48,12515.39,1755.64,235906.75,-182019.26,59,3998.42,1170428.01,4.11,2.375,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-08-25,56,54,325658.39,456600.47,249069.16,99979.63,168942.17,12106.33,2066.94,175572.34,-34025.91,57,3080.22,1377959.32,3.89,5.446,True
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-09-01,61,56,364963.61,172339.65,689798.56,37538.83,63765.67,13398.77,1290.75,57636.38,573804.54,63,914.86,860500.41,2.24,3.009,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-09-08,75,68,451976.25,388437.42,400677.18,84266.49,143721.85,16168.26,1272.39,144280.82,155248.19,76,1898.43,848260.65,2.09,2.213,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-09-15,70,66,427384.77,196471.59,328574.23,42414.08,72694.49,15534.53,1074.24,65828.49,196856.89,73,901.76,716158.01,2.36,2.081,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-09-22,60,57,360628.3,506641.79,271489.55,109105.24,187457.46,12557.73,1426.97,197521.36,-39057.85,59,3347.82,951310.25,3.01,3.322,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-09-29,59,57,359866.57,376261.63,99666.96,81027.89,139216.8,14051.69,1841.86,141965.25,-136471.28,66,2150.99,1227904.92,3.35,4.715,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-10-06,52,51,302516.15,228172.17,402499.89,49338.05,84423.7,12564.98,1580.37,81845.44,254592.79,59,1387.21,1053577.2,3.22,2.524,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-10-13,58,53,347229.47,525986.56,336287.28,114106.0,194615.03,12355.59,1864.91,204909.94,13345.75,58,3532.93,1243276.48,3.04,1.836,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-10-20,57,56,342962.64,261846.62,315644.16,56988.96,96883.25,14701.72,1784.22,93272.69,145286.01,69,1351.78,1189478.94,3.42,1.491,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-10-27,69,65,413328.4,349854.09,349200.92,76158.56,129446.01,14705.96,1785.2,129543.56,127105.19,69,1877.44,1190132.11,3.49,1.467,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-11-03,41,38,254414.02,558209.7,368808.83,121416.34,206537.59,9167.23,2069.3,221088.54,29618.37,43,5141.59,1379532.98,3.25,1.759,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-11-10,38,34,224366.31,468690.7,375517.3,101759.06,173415.56,7250.6,2209.06,186265.48,90883.02,34,5478.4,1472706.38,3.6,1.991,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-11-17,40,40,233924.33,269175.19,278602.31,58417.82,99594.82,11091.28,2194.92,100071.27,107303.47,52,1924.45,1463279.26,3.56,1.449,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-11-24,41,38,242847.44,219388.76,667201.51,47719.31,81173.84,8960.92,1523.2,81534.69,527824.24,42,1941.3,1015466.51,2.68,1.021,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-12-01,50,47,287299.67,261243.99,203613.55,56880.84,96660.28,12591.59,1609.65,95111.28,35871.19,59,1612.06,1073096.95,3.52,1.233,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-12-08,50,48,304010.5,199171.35,230371.95,43479.88,73693.4,11536.69,1562.84,70461.38,100099.14,54,1304.84,1041896.35,4.39,1.097,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-12-15,48,44,292002.56,90586.41,192666.32,19799.33,33516.97,10479.53,1409.72,26790.58,127460.77,49,546.75,939816.44,4.88,1.115,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-12-22,58,56,356388.54,291215.47,350874.47,63663.35,107749.72,14986.54,1320.24,104815.86,163154.62,70,1497.37,880157.44,4.18,1.081,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2025-12-29,59,54,344456.85,201889.43,85231.82,44197.87,74699.09,13717.72,1495.22,69274.75,-48878.08,64,1082.42,996815.05,5.09,1.233,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-01-05,70,65,413904.4,348945.9,363763.5,76560.87,129109.98,15019.54,1473.0,128255.51,141600.11,70,1832.22,981997.45,4.21,1.172,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-01-12,69,64,421135.75,327965.31,265379.14,72217.88,121347.16,14390.96,1566.88,120009.31,55856.26,67,1791.18,1044583.62,3.57,1.245,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-01-19,96,91,577962.4,174153.51,353213.5,38348.56,64436.8,22576.67,1298.29,48791.48,226553.18,105,464.68,865523.63,3.29,0.849,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-01-26,48,44,285056.24,322143.06,188103.24,70964.23,119192.93,11623.04,1499.35,120362.86,-15176.31,54,2228.94,999563.45,3.41,0.983,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-02-02,48,48,306245.2,153149.08,300981.26,33703.13,56665.16,12066.15,1277.6,50714.64,197269.22,56,905.62,851731.27,3.49,0.937,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-02-09,48,44,284080.56,721756.6,228563.73,158707.88,267049.94,13374.21,2017.39,282624.57,-212585.69,62,4558.46,1344924.14,3.92,2.349,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-02-16,48,46,295385.2,371692.32,220384.93,81617.13,137526.16,11876.62,2244.35,140672.41,-12879.33,55,2557.68,1496231.53,3.82,3.502,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-02-23,61,52,363818.74,367037.65,330726.33,80611.23,135803.93,13834.5,2298.81,136787.99,98177.86,64,2137.31,1532542.85,3.8,2.363,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-03-02,51,47,308885.84,535596.0,339043.0,117536.67,198170.52,11035.87,2593.64,208852.94,9706.3,51,4095.16,1729095.85,3.46,3.186,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-03-09,71,61,437099.9,122851.13,217373.48,26965.13,45454.92,15163.05,2451.86,35268.03,127338.52,70,503.83,1634573.5,4.68,2.703,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-03-16,81,73,488667.74,432570.81,917384.23,94908.69,160051.2,16696.72,1724.64,160914.2,644002.98,77,2089.79,1149760.08,3.15,2.394,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-03-23,78,75,473137.08,102063.24,393701.03,22384.3,37763.4,17148.22,1287.18,24767.32,315117.93,79,313.51,858122.29,2.88,1.748,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-03-30,36,35,220590.84,379557.63,298310.46,83528.3,140436.32,8692.48,1409.05,146900.53,64244.31,40,3672.51,939369.46,3.62,1.977,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-04-06,45,44,268574.18,349361.49,340569.16,77175.77,129263.75,12182.1,1422.24,130739.87,120525.3,56,2334.64,948161.79,3.0,1.263,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-04-13,56,53,344010.8,322056.44,412632.49,71129.74,119160.88,14154.6,1286.38,117611.22,206900.89,65,1809.4,857585.74,2.98,1.021,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-04-20,51,48,304749.74,392462.99,185041.07,86835.55,145211.31,13297.31,1597.51,147118.82,-61900.61,61,2411.78,1065007.66,2.95,1.239,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-04-27,65,61,395391.32,307664.84,293237.09,68181.8,113835.99,16366.06,1619.15,109280.99,93234.09,75,1457.08,1079435.41,3.15,1.132,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-05-04,59,58,354321.26,115570.16,617647.66,25764.44,42760.96,15509.21,866.04,31535.55,532747.01,71,444.16,577357.91,2.03,1.015,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-05-11,59,59,354764.84,365633.04,261519.84,81834.21,135284.22,15526.68,1022.21,132987.93,27852.52,71,1873.07,681471.11,2.31,1.157,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-05-18,41,40,243302.06,228989.93,319501.46,51241.32,84726.27,10507.74,886.44,82514.6,172139.69,48,1719.05,590959.58,2.32,1.231,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-05-25,64,61,388371.84,389915.93,121056.48,86942.45,144268.89,15996.98,1289.73,142707.61,-127441.57,73,1954.9,859819.03,3.13,1.672,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-06-01,60,57,356038.6,398286.37,79749.58,88545.46,147365.96,16013.44,1767.53,146361.51,-173942.81,73,2004.95,1178355.82,3.41,2.71,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-06-08,78,75,466184.29,71786.94,333329.76,15911.91,26561.17,19742.6,1375.22,9571.26,269738.86,90,106.35,916813.0,3.37,2.541,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-06-15,50,45,305660.08,669856.59,276399.29,149215.23,247846.94,11845.56,1965.41,260948.86,-134473.85,54,4832.39,1310270.3,3.43,2.919,False
C07,Mubarakpur Azamgarh,Uttar Pradesh,2026-06-22,47,44,292029.25,84699.97,414782.71,18860.04,31338.99,11406.83,1470.28,23094.11,351706.57,52,444.12,980187.56,3.2,2.257,False
C08,Shantipur-Fulia Tant,West Bengal,2021-07-05,56,56,129785.6,0.0,0.0,0.0,0.0,11880.0,0.0,-11880.0,-11880.0,66,-180.0,0.0,0.0,0.0,False
C08,Shantipur-Fulia Tant,West Bengal,2021-07-12,61,55,133320.48,0.0,0.0,0.0,0.0,11700.0,0.0,-11700.0,-11700.0,65,-180.0,0.0,0.0,0.0,True
C08,Shantipur-Fulia Tant,West Bengal,2021-07-19,68,65,146933.38,0.0,0.0,0.0,0.0,15120.0,0.0,-15120.0,-15120.0,84,-180.0,0.0,0.0,0.0,True
C08,Shantipur-Fulia Tant,West Bengal,2021-07-26,71,66,154684.39,23404.06,0.0,6017.41,7957.38,12600.0,35.11,-3170.73,-26609.9,70,-45.3,23404.06,4.0,0.431,True
C08,Shantipur-Fulia Tant,West Bengal,2021-08-02,88,87,189127.69,117785.69,0.0,30504.79,40047.13,18720.0,211.78,28513.77,-89483.7,104,274.17,141189.75,4.0,1.075,True
C08,Shantipur-Fulia Tant,West Bengal,2021-08-09,104,95,224908.67,102395.7,6441.3,26401.62,34814.54,17100.0,355.72,24079.54,-72230.58,95,253.47,237144.15,3.89,0.904,True
C08,Shantipur-Fulia Tant,West Bengal,2021-08-16,105,99,238434.0,66297.75,53121.19,17166.7,22541.24,18900.0,375.48,7689.81,-5862.23,105,73.24,250320.71,3.23,1.006,True
C08,Shantipur-Fulia Tant,West Bengal,2021-08-23,111,109,241782.05,286984.08,94712.64,73532.18,97574.59,23400.0,663.89,92477.31,-100458.02,130,711.36,442592.15,3.09,0.937,True
C08,Shantipur-Fulia Tant,West Bengal,2021-08-30,51,49,114285.3,163307.76,119006.87,42166.71,55524.64,8460.0,730.34,57156.41,12125.18,47,1216.09,486893.04,3.15,1.098,True
C08,Shantipur-Fulia Tant,West Bengal,2021-09-06,56,52,118493.67,201782.88,161678.25,51144.34,68606.18,12240.0,790.5,69792.36,28897.23,68,1026.36,526997.67,2.93,1.434,False
C08,Shantipur-Fulia Tant,West Bengal,2021-09-13,71,70,159690.6,149563.55,168635.51,37558.02,50851.61,14940.0,761.89,46213.92,64523.99,83,556.79,507925.71,2.53,2.515,False
C08,Shantipur-Fulia Tant,West Bengal,2021-09-20,98,93,216549.95,72786.24,104147.93,18118.61,24747.32,18900.0,714.85,11020.31,41667.15,105,104.96,476564.02,3.25,4.218,False
C08,Shantipur-Fulia Tant,West Bengal,2021-09-27,99,94,219457.76,279277.53,217859.16,69854.98,94954.36,17820.0,806.97,96648.19,34422.85,99,976.24,537982.39,3.06,25.0,False
C08,Shantipur-Fulia Tant,West Bengal,2021-10-04,76,72,159705.51,110442.03,296747.12,27877.79,37550.29,15300.0,527.52,29713.95,215491.52,85,349.58,351677.3,2.3,2.417,False
C08,Shantipur-Fulia Tant,West Bengal,2021-10-11,82,77,184594.71,95346.36,180230.39,24271.03,32417.76,16020.0,400.19,22637.57,107121.41,89,254.35,266793.27,1.91,1.767,False
C08,Shantipur-Fulia Tant,West Bengal,2021-10-18,66,63,145292.4,239148.26,26417.68,61636.87,81310.41,13140.0,719.29,83060.98,-130388.89,73,1137.82,479523.85,2.65,2.07,False
C08,Shantipur-Fulia Tant,West Bengal,2021-10-25,66,63,140717.94,208702.41,151344.71,54322.77,70958.82,13500.0,805.32,69920.82,11757.8,75,932.28,536881.55,3.29,2.072,False
C08,Shantipur-Fulia Tant,West Bengal,2021-11-01,94,84,204150.3,125865.18,83761.76,33108.81,42794.16,18720.0,868.48,31242.21,-11729.69,104,300.41,578984.97,3.46,2.376,False
C08,Shantipur-Fulia Tant,West Bengal,2021-11-08,94,87,199265.27,158962.15,148493.86,41624.46,54047.13,18711.47,884.18,44579.09,33226.62,104,428.65,589453.26,3.22,2.612,False
C08,Shantipur-Fulia Tant,West Bengal,2021-11-15,55,51,115223.26,135313.75,239056.91,35326.33,46006.68,10430.49,728.57,43550.25,146564.84,58,750.87,485710.1,3.09,2.082,False
C08,Shantipur-Fulia Tant,West Bengal,2021-11-22,51,50,110211.6,260298.48,77224.95,68227.33,88501.48,10605.49,1003.18,92964.18,-91112.53,59,1575.66,668783.63,3.93,3.339,False
C08,Shantipur-Fulia Tant,West Bengal,2021-11-29,62,57,136949.53,98743.93,186456.33,25892.25,33572.94,11680.01,871.61,27598.73,114439.52,65,424.6,581071.23,3.56,4.406,False
C08,Shantipur-Fulia Tant,West Bengal,2021-12-06,72,67,153959.28,100198.98,175017.68,26268.57,34067.65,13470.79,759.38,26391.97,100451.29,75,351.89,506252.53,3.41,4.539,False
C08,Shantipur-Fulia Tant,West Bengal,2021-12-13,60,58,133646.4,84588.8,122870.21,22211.4,28760.19,12387.46,701.96,21229.75,58809.2,69,307.68,467971.12,3.44,1.697,False
C08,Shantipur-Fulia Tant,West Bengal,2021-12-20,82,79,183192.37,187366.13,105891.78,49306.15,63704.48,15791.29,824.17,58564.21,-23734.31,88,665.5,549445.47,4.67,1.959,False
C08,Shantipur-Fulia Tant,West Bengal,2021-12-27,91,86,200379.57,242919.14,130847.69,64355.51,82592.51,17398.35,992.28,78572.77,-34490.96,97,810.03,661516.92,4.3,2.172,False
C08,Shantipur-Fulia Tant,West Bengal,2022-01-03,106,99,236718.49,155192.99,305088.36,41494.67,52765.62,21693.18,767.43,39239.52,188367.46,121,324.29,511621.55,3.05,1.708,False
C08,Shantipur-Fulia Tant,West Bengal,2022-01-10,115,109,248590.32,158659.62,196680.85,42363.69,53944.27,21506.51,710.4,40845.15,78155.98,120,340.38,473600.32,2.55,1.882,False
C08,Shantipur-Fulia Tant,West Bengal,2022-01-17,122,113,272082.77,105667.99,173897.17,28252.94,35927.12,24362.9,608.06,17125.03,84746.15,136,125.92,405371.14,2.45,1.027,False
C08,Shantipur-Fulia Tant,West Bengal,2022-01-24,74,68,164992.99,182681.35,110583.79,48825.32,62111.66,12713.04,716.2,59031.33,-13782.43,71,831.43,477468.7,3.17,1.383,False
C08,Shantipur-Fulia Tant,West Bengal,2022-01-31,63,60,134188.32,46608.94,149866.07,12496.05,15847.04,12170.3,561.32,6095.55,108791.36,68,89.64,374211.57,3.03,1.371,False
C08,Shantipur-Fulia Tant,West Bengal,2022-02-07,62,59,142610.23,240222.86,180849.8,64404.74,81675.77,11281.88,650.38,82860.47,22837.03,63,1315.25,433584.63,3.02,1.508,False
C08,Shantipur-Fulia Tant,West Bengal,2022-02-14,59,57,129028.38,249040.8,73357.03,66963.52,84673.87,11646.7,913.9,85756.71,-90840.96,65,1319.33,609268.4,3.39,2.081,False
C08,Shantipur-Fulia Tant,West Bengal,2022-02-21,88,80,200668.16,199944.17,244290.9,53616.28,67981.02,16852.55,847.38,61494.32,104993.67,94,654.19,564921.67,3.07,1.419,False
C08,Shantipur-Fulia Tant,West Bengal,2022-02-28,89,85,195783.83,71227.38,258708.72,19040.68,24217.31,17220.96,566.16,10748.43,197663.61,96,111.96,377440.33,1.99,1.425,False
C08,Shantipur-Fulia Tant,West Bengal,2022-03-07,60,58,133482.3,95122.97,162693.78,25468.17,32341.81,11147.29,464.8,26165.7,93271.71,62,422.03,309869.52,2.01,1.391,False
C08,Shantipur-Fulia Tant,West Bengal,2022-03-14,71,64,153994.86,225686.57,119112.29,60436.95,76733.43,12973.28,624.67,75542.91,-31656.04,72,1049.21,416443.8,2.81,1.916,False
C08,Shantipur-Fulia Tant,West Bengal,2022-03-21,75,72,164133.62,113199.52,64454.72,30555.7,38487.84,14086.37,697.78,30069.61,-19372.97,78,385.51,465188.6,3.68,1.955,False
C08,Shantipur-Fulia Tant,West Bengal,2022-03-28,67,65,150726.66,211495.49,158808.67,57496.28,71908.47,12487.9,776.81,69602.84,16139.21,69,1008.74,517875.42,3.21,2.495,False
C08,Shantipur-Fulia Tant,West Bengal,2022-04-04,76,71,168546.97,183964.07,138165.67,50385.54,62547.78,14511.53,845.51,56519.22,9875.31,80,706.49,563673.82,3.07,2.622,False
C08,Shantipur-Fulia Tant,West Bengal,2022-04-11,87,84,188610.2,170020.44,138777.37,46504.54,57806.95,18178.36,892.38,47530.59,15395.14,100,475.31,594916.89,3.51,1.606,False
C08,Shantipur-Fulia Tant,West Bengal,2022-04-18,111,104,245320.73,103991.43,201622.58,28492.84,35357.09,19859.1,745.93,20282.4,117167.62,109,186.08,497285.74,2.97,1.585,False
C08,Shantipur-Fulia Tant,West Bengal,2022-04-25,126,121,275512.86,114031.79,125003.44,31178.46,38770.81,22640.31,729.47,21442.21,31684.39,124,172.92,486314.09,3.4,1.776,False
C08,Shantipur-Fulia Tant,West Bengal,2022-05-02,129,120,287608.73,138377.42,125419.52,38109.01,47048.32,25070.06,748.91,28150.03,14443.22,137,205.47,499271.99,3.79,2.325,False
C08,Shantipur-Fulia Tant,West Bengal,2022-05-09,146,136,316661.83,120028.37,195138.26,32993.15,40809.65,30624.91,636.24,15600.66,90074.31,167,93.42,424162.1,3.56,1.324,False
C08,Shantipur-Fulia Tant,West Bengal,2022-05-16,69,65,151162.78,311745.03,91057.5,86114.18,105993.31,15806.17,967.27,103831.37,-117823.43,86,1207.34,644849.63,3.77,3.133,False
C08,Shantipur-Fulia Tant,West Bengal,2022-05-23,69,60,145944.2,230369.98,115103.77,63371.65,78325.79,12894.19,1140.17,75778.35,-40628.03,70,1082.55,760115.84,3.8,4.847,False
C08,Shantipur-Fulia Tant,West Bengal,2022-05-30,70,66,156399.48,215608.22,256408.1,58940.15,73306.79,13475.23,1078.97,69886.05,109606.96,73,957.34,719315.96,3.28,2.91,False
C08,Shantipur-Fulia Tant,West Bengal,2022-06-06,87,79,184108.53,169393.24,338006.55,46147.63,57593.7,16835.21,826.05,48816.7,216603.96,91,536.45,550702.65,2.38,1.971,False
C08,Shantipur-Fulia Tant,West Bengal,2022-06-13,60,58,125685.5,112032.52,104434.91,30661.01,38091.06,13348.21,837.45,29932.24,21497.18,72,415.73,558300.26,3.07,2.476,False
C08,Shantipur-Fulia Tant,West Bengal,2022-06-20,80,77,168974.53,250876.94,157698.22,68489.94,85298.16,15235.75,977.22,81853.09,-12302.85,82,998.21,651478.98,3.48,2.912,False
C08,Shantipur-Fulia Tant,West Bengal,2022-06-27,80,76,179388.0,254419.71,106174.84,68674.97,86502.7,16198.65,1199.59,83043.39,-66401.07,87,954.52,799723.85,4.07,4.331,False
C08,Shantipur-Fulia Tant,West Bengal,2022-07-04,83,79,175192.11,53004.73,233343.85,14150.03,18021.61,17167.33,929.08,3665.76,183075.8,92,39.85,619384.73,3.7,3.292,False
C08,Shantipur-Fulia Tant,West Bengal,2022-07-11,62,59,132362.97,201969.92,229698.41,53559.63,68669.77,13089.36,887.48,66651.16,93492.17,70,952.16,591656.24,3.11,1.651,False
C08,Shantipur-Fulia Tant,West Bengal,2022-07-18,86,82,185152.7,76992.94,172822.68,20497.7,26177.6,18927.49,743.74,11390.15,106476.15,101,112.77,495826.5,3.38,1.177,False
